player-name,WK,role,format,matches,innings,not-outs,Runs scored,Highest Score,Average,BF,Strike-rate,100s,50s,4s,6s,Catches,Stumpings,Mat,Inns,Balls,Runs,Wkts,BBI,BBM,Ave,Econ,SR,4w,5w,10w
Kartik Tyagi,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kartik Tyagi,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kartik Tyagi,0,bowl,fc,2,4,2,14,7,7.00,51,27.45,0,0,2,0,1,0,2,4,228,106,3,2/15,3/40,35.33,2.78,76.00,0,0,0
Kartik Tyagi,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kartik Tyagi,0,bowl,t20,11,3,2,4,2*,4.00,6,66.66,0,0,0,0,2,0,11,11,253,399,10,2/36,2/36,39.90,9.46,25.30,0,0,0
Kartik Tyagi,0,bowl,list-a,7,5,4,20,8*,20.00,59,33.89,0,0,1,0,1,0,7,7,354,335,10,3/29,3/29,33.50,5.67,35.40,0,0,0
Anuj Rawat,1,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,fc,19,29,2,925,134,34.25,1697,54.50,2,3,98,18,46,9,19,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,t20,21,16,5,334,88*,30.36,283,118.02,0,1,21,19,20,4,21,-,-,-,-,-,-,-,-,-,-,-,-
Anuj Rawat,1,bat,list-a,15,12,2,398,95*,39.79,506,78.65,0,4,34,14,19,5,15,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,fc,1,2,1,20,20,20.00,42,47.61,0,0,3,0,2,0,1,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,0,bat,t20,11,11,0,209,40,19.00,174,120.11,0,0,24,8,2,0,11,1,6,7,0,-,-,-,7.00,-,0,0,0
Yashasvi Jaiswal,0,bat,list-a,21,21,2,987,203,51.94,1150,85.82,3,4,101,29,5,0,21,10,249,214,7,2/31,2/31,30.57,5.15,35.50,0,0,0
Akash Singh,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akash Singh,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akash Singh,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akash Singh,0,bowl,fc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akash Singh,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akash Singh,0,bowl,t20,2,-,-,-,-,-,-,-,-,-,-,-,0,0,2,2,36,47,2,2/26,2/26,23.50,7.83,18.00,0,0,0
Akash Singh,0,bowl,list-a,3,3,1,0,0*,0.00,7,0.00,0,0,0,0,0,0,3,3,114,143,2,2/46,2/46,71.50,7.52,57.00,0,0,0
Kuldip Yadav,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,fc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,t20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kuldip Yadav,0,bowl,list-a,1,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,54,39,1,1/39,1/39,39.00,4.33,54.00,0,0,0
Jos Buttler,1,bat,test,50,87,8,2728,152,34.53,4785,57.01,2,18,317,33,123,1,50,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,1,bat,t20i,79,71,14,1723,83*,30.22,1222,140.99,0,12,144,74,33,6,79,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,1,bat,odi,148,123,23,3872,150,38.72,3263,118.66,9,20,323,125,181,32,148,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,1,bat,fc,115,186,15,5709,152,33.38,9713,58.77,7,33,709,72,244,3,115,1,12,11,0,-,-,-,5.50,-,0,0,0
Jos Buttler,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,1,bat,t20,282,260,46,6753,124,31.55,4655,145.06,1,46,585,289,154,29,282,-,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,1,bat,list-a,219,183,43,6038,150,43.12,5054,119.46,11,36,546,188,233,37,219,-,-,-,-,-,-,-,-,-,-,-,-
Ben Stokes,0,all,test,71,130,5,4631,258,37.04,7967,58.12,10,24,562,79,81,0,71,116,9275,5115,163,6/22,8/161,31.38,3.30,56.90,7,4,0
Ben Stokes,0,all,t20i,34,28,6,442,47*,20.09,323,136.84,0,0,34,20,15,0,34,28,490,717,19,3/26,3/26,37.73,8.77,25.70,0,0,0
Ben Stokes,0,all,odi,98,84,15,2817,102*,40.82,2957,95.26,3,21,225,86,46,0,98,83,3032,3041,74,5/61,5/61,41.09,6.01,40.90,1,1,0
Ben Stokes,0,all,fc,147,251,13,8424,258,35.39,,,18,43,,,122,0,147,228,17162,9864,335,7/67,10/121,29.44,3.44,51.20,16,7,1
Ben Stokes,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ben Stokes,0,all,t20,140,127,20,2752,107*,25.71,2019,136.30,2,9,225,116,61,0,140,101,1735,2468,75,4/16,4/16,32.90,8.53,23.10,1,0,0
Ben Stokes,0,all,list-a,169,148,24,4718,164,38.04,4848,97.31,7,28,397,148,77,0,169,129,4707,4528,138,5/61,5/61,32.81,5.77,34.10,3,1,0
David Miller,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
David Miller,0,bat,t20i,81,71,22,1525,101*,31.12,1092,139.65,1,3,103,69,62,1,81,-,-,-,-,-,-,-,-,-,-,-,-
David Miller,0,bat,odi,134,116,35,3331,139,41.12,3294,101.12,5,16,246,91,61,0,134,-,-,-,-,-,-,-,-,-,-,-,-
David Miller,0,bat,fc,63,99,7,3342,177,36.32,5782,57.80,6,19,459,42,73,0,63,4,50,42,0,-,-,-,5.04,-,0,0,0
David Miller,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
David Miller,0,bat,t20,335,304,96,7276,120*,34.98,5273,137.98,3,34,521,319,217,1,335,3,18,31,0,-,-,-,10.33,-,0,0,0
David Miller,0,bat,list-a,235,205,52,6313,139,41.26,6319,99.90,9,38,481,175,105,0,235,-,-,-,-,-,-,-,-,-,-,-,-
Mustafizur Rahman,0,bowl,test,14,20,7,59,16,4.53,149,39.59,0,0,3,4,1,0,14,23,2013,1102,30,4/37,5/66,36.73,3.28,67.10,2,0,0
Mustafizur Rahman,0,bowl,t20i,42,15,5,43,15,4.30,55,78.18,0,0,3,3,10,0,42,42,925,1239,58,5/22,5/22,21.36,8.03,15.90,1,1,0
Mustafizur Rahman,0,bowl,odi,66,30,19,79,18*,7.18,142,55.63,0,0,9,0,13,0,66,65,3230,2796,124,6/43,6/43,22.54,5.19,26.00,3,5,0
Mustafizur Rahman,0,bowl,fc,35,47,23,142,30*,5.91,383,37.07,0,0,13,8,5,0,35,61,5027,2428,91,5/28,6/33,26.68,2.89,55.20,8,1,0
Mustafizur Rahman,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mustafizur Rahman,0,bowl,t20,129,42,24,116,21*,6.44,148,78.37,0,0,7,8,26,0,129,129,2892,3536,170,5/22,5/22,20.80,7.33,17.00,3,1,0
Mustafizur Rahman,0,bowl,list-a,72,32,19,83,18*,6.38,152,54.60,0,0,9,0,13,0,72,71,3516,2960,139,6/43,6/43,21.29,5.05,25.20,3,6,0
Shreyas Gopal,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreyas Gopal,0,all,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreyas Gopal,0,all,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreyas Gopal,0,all,fc,64,96,18,2674,150*,34.28,5432,49.22,4,11,308,9,17,0,64,116,8912,5365,191,5/17,9/108,28.08,3.61,46.60,13,6,0
Shreyas Gopal,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shreyas Gopal,0,all,t20,81,33,9,380,47*,15.83,315,120.63,0,0,37,7,19,0,81,78,1509,1892,91,5/11,5/11,20.79,7.52,16.50,2,2,0
Shreyas Gopal,0,all,list-a,47,30,10,434,38,21.70,465,93.33,0,0,38,7,16,0,47,46,2069,1801,77,5/19,5/19,23.38,5.22,26.80,1,2,0
Jaydev Unadkat,0,bowl,test,1,2,1,2,1*,2.00,15,13.33,0,0,0,0,0,0,1,1,156,101,0,-,-,-,3.88,-,0,0,0
Jaydev Unadkat,0,bowl,t20i,10,-,-,-,-,-,-,-,-,-,-,-,3,0,10,10,208,301,14,3/38,3/38,21.50,8.68,14.80,0,0,0
Jaydev Unadkat,0,bowl,odi,7,-,-,-,-,-,-,-,-,-,-,-,0,0,7,7,312,209,8,4/41,4/41,26.12,4.01,39.00,1,0,0
Jaydev Unadkat,0,bowl,fc,89,114,27,1534,92,17.63,3083,49.75,0,6,154,36,36,0,89,152,15464,7590,327,7/41,13/103,23.21,2.94,47.20,16,20,5
Jaydev Unadkat,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jaydev Unadkat,0,bowl,t20,150,49,26,335,39*,14.56,267,125.46,0,0,21,17,43,0,150,149,3199,4267,182,5/25,5/25,23.44,8.00,17.50,1,2,0
Jaydev Unadkat,0,bowl,list-a,100,54,14,389,57,9.72,541,71.90,0,1,27,14,24,0,100,100,5235,4310,141,5/55,5/55,30.56,4.93,37.10,5,1,0
Liam Livingstone,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Liam Livingstone,0,all,t20i,2,2,0,16,16,8.00,19,84.21,0,0,1,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-
Liam Livingstone,0,all,odi,2,2,1,63,36,63.00,52,121.15,0,0,5,3,0,0,2,1,18,20,1,1/20,1/20,20.00,6.66,18.00,0,0,0
Liam Livingstone,0,all,fc,59,90,14,3020,224,39.73,5069,59.57,7,15,377,31,71,0,59,64,3076,1416,42,6/52,6/52,33.71,2.76,73.20,0,1,0
Liam Livingstone,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Liam Livingstone,0,all,t20,128,123,9,3133,100,27.48,2232,140.36,1,18,221,180,53,0,128,44,642,849,47,4/17,4/17,18.06,7.93,13.60,2,0,0
Liam Livingstone,0,all,list-a,57,48,4,1615,129,36.70,1612,100.18,1,10,117,63,25,0,57,37,1323,1154,24,3/51,3/51,48.08,5.23,55.10,0,0,0
Rahul Tewatia,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Tewatia,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Tewatia,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Tewatia,0,bowl,fc,7,13,2,190,35,17.27,360,52.77,0,0,21,1,8,0,7,12,750,511,17,7/98,9/157,30.05,4.08,44.10,0,1,0
Rahul Tewatia,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Tewatia,0,bowl,t20,75,57,22,1051,59*,30.02,709,148.23,0,2,91,50,34,0,75,64,1085,1332,44,3/18,3/18,30.27,7.36,24.60,0,0,0
Rahul Tewatia,0,bowl,list-a,23,21,6,568,91*,37.86,477,119.07,0,4,50,24,11,0,23,23,995,785,31,3/27,3/27,25.32,4.73,32.00,0,0,0
Sanju Samson,1,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sanju Samson,1,bat,t20i,7,7,0,83,23,11.85,70,118.57,0,0,3,4,3,1,7,-,-,-,-,-,-,-,-,-,-,-,-
Sanju Samson,1,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sanju Samson,1,bat,fc,55,91,7,3162,211,37.64,5596,56.50,10,12,368,67,73,7,55,1,6,7,0,-,-,-,7.00,-,0,0,0
Sanju Samson,1,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sanju Samson,1,bat,t20,178,172,16,4309,119,27.62,3302,130.49,3,25,336,186,90,14,178,1,3,4,1,1/4,1/4,4.00,8.00,3.00,0,0,0
Sanju Samson,1,bat,list-a,95,89,9,2445,212*,30.56,2756,88.71,1,14,213,65,99,12,95,-,-,-,-,-,-,-,-,-,-,-,-
Chris Morris,0,all,test,4,7,0,173,69,24.71,362,47.79,0,1,25,0,5,0,4,8,623,459,12,3/38,5/45,38.25,4.42,51.90,0,0,0
Chris Morris,0,all,t20i,23,13,4,133,55*,14.77,102,130.39,0,1,12,5,6,0,23,23,498,697,34,4/27,4/27,20.50,8.39,14.60,1,0,0
Chris Morris,0,all,odi,42,27,4,467,62,20.30,465,100.43,0,1,36,15,9,0,42,40,1894,1756,48,4/31,4/31,36.58,5.56,39.40,2,0,0
Chris Morris,0,all,fc,59,87,10,2535,154,32.92,3650,69.45,4,11,317,43,53,0,59,103,8956,4760,196,8/44,12/101,24.28,3.18,45.60,10,4,1
Chris Morris,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chris Morris,0,all,t20,230,150,60,1849,82*,20.54,1227,150.69,0,3,126,95,104,0,230,227,4872,6289,289,4/9,4/9,21.76,7.74,16.80,9,0,0
Chris Morris,0,all,list-a,105,70,19,1359,90*,26.64,1145,118.68,0,4,117,55,28,0,105,98,4423,3837,126,4/23,4/23,30.45,5.20,35.10,6,0,0
Andrew Tye,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Andrew Tye,0,bowl,t20i,28,11,5,61,20,10.16,55,110.90,0,0,4,3,9,0,28,27,599,893,39,4/23,4/23,22.89,8.94,15.30,1,0,0
Andrew Tye,0,bowl,odi,7,7,3,57,19,14.25,48,118.75,0,0,5,2,1,0,7,7,387,392,12,5/46,5/46,32.66,6.07,32.20,0,1,0
Andrew Tye,0,bowl,fc,9,10,0,52,10,5.20,112,46.42,0,0,4,2,1,0,9,17,1699,991,27,3/47,6/159,36.70,3.49,62.90,0,0,0
Andrew Tye,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Andrew Tye,0,bowl,t20,162,63,24,445,42,11.41,369,120.59,0,0,29,23,54,0,162,159,3519,4728,218,5/17,5/17,21.68,8.06,16.10,9,2,0
Andrew Tye,0,bowl,list-a,45,29,12,239,28*,14.05,211,113.27,0,0,15,13,13,0,45,45,2282,2141,98,6/46,6/46,21.84,5.62,23.20,2,4,0
Manan Vohra,0,bat,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manan Vohra,0,bat,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manan Vohra,0,bat,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manan Vohra,0,bat,fc,37,57,0,2072,224,36.35,3395,61.03,6,10,292,13,18,0,37,4,48,27,0,-,-,-,3.37,-,0,0,0
Manan Vohra,0,bat,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Manan Vohra,0,bat,t20,104,100,7,2540,95,27.31,1961,129.52,0,15,256,88,32,0,104,-,-,-,-,-,-,-,-,-,-,-,-
Manan Vohra,0,bat,list-a,51,50,2,1475,143,30.72,1766,83.52,3,8,160,23,16,0,51,1,6,13,1,1/13,1/13,13.00,13.00,6.00,0,0,0
Jofra Archer,0,bowl,test,13,20,0,155,30,7.75,306,50.65,0,0,22,1,2,0,13,24,2609,1304,42,6/45,8/85,31.04,2.99,62.10,0,3,0
Jofra Archer,0,bowl,t20i,12,2,1,19,18*,19.00,10,190.00,0,0,2,1,4,0,12,12,282,371,14,4/33,4/33,26.50,7.89,20.10,1,0,0
Jofra Archer,0,bowl,odi,17,9,5,27,8*,6.75,34,79.41,0,0,2,0,5,0,17,17,911,720,30,3/27,3/27,24.00,4.74,30.30,0,0,0
Jofra Archer,0,bowl,fc,43,63,10,1201,81*,22.66,1794,66.94,0,6,146,25,21,0,43,82,8856,4510,181,7/67,11/137,24.91,3.05,48.90,10,8,1
Jofra Archer,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jofra Archer,0,bowl,t20,120,61,29,551,36,17.21,373,147.72,0,0,41,24,35,0,120,117,2682,3426,153,4/18,4/18,22.39,7.66,17.50,2,0,0
Jofra Archer,0,bowl,list-a,31,20,8,219,45,18.25,192,114.06,0,0,16,9,9,0,31,30,1642,1365,51,5/42,5/42,26.76,4.98,32.10,0,1,0
Shivam Dube,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shivam Dube,0,all,t20i,13,9,3,105,54,17.50,77,136.36,0,1,7,6,8,0,13,11,129,216,5,3/30,3/30,43.20,10.04,25.80,0,0,0
Shivam Dube,0,all,odi,1,1,0,9,9,9.00,6,150.00,0,0,1,0,0,0,1,1,47,68,0,-,-,-,8.68,-,0,0,0
Shivam Dube,0,all,fc,16,25,4,1012,114,48.19,1509,67.06,2,7,99,39,6,0,16,27,2073,971,40,7/53,7/84,24.27,2.81,51.80,0,2,0
Shivam Dube,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shivam Dube,0,all,t20,61,54,13,834,63,20.34,630,132.38,0,2,52,49,19,0,61,48,651,945,32,3/27,3/27,29.53,8.70,20.30,0,0,0
Shivam Dube,0,all,list-a,43,30,11,764,118,40.21,619,123.42,1,1,43,46,13,0,43,40,1560,1367,36,3/21,3/21,37.97,5.25,43.30,0,0,0
KC Cariappa,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KC Cariappa,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KC Cariappa,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KC Cariappa,0,bowl,fc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KC Cariappa,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KC Cariappa,0,bowl,t20,29,8,4,30,12*,7.50,29,103.44,0,0,0,2,4,0,29,29,624,743,25,4/15,4/15,29.72,7.14,24.90,1,0,0
Mahipal Lomror,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mahipal Lomror,0,all,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mahipal Lomror,0,all,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mahipal Lomror,0,all,fc,33,54,4,1953,133,39.06,4211,46.37,4,12,258,20,13,0,33,40,2403,1285,39,5/51,5/51,32.94,3.20,61.60,1,1,0
Mahipal Lomror,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mahipal Lomror,0,all,t20,49,48,9,1042,78*,26.71,849,122.73,0,6,79,41,22,0,49,28,320,391,6,2/31,2/31,65.16,7.33,53.30,0,0,0
Mahipal Lomror,0,all,list-a,33,33,3,1247,88,41.56,1530,81.50,0,13,98,32,13,0,33,25,572,552,9,2/15,2/15,61.33,5.79,63.50,0,0,0
Chetan Sakariya,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chetan Sakariya,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chetan Sakariya,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chetan Sakariya,0,bowl,fc,15,20,11,171,45,19.00,566,30.21,0,0,19,1,2,0,15,27,2585,1397,41,6/63,7/125,34.07,3.24,63.00,0,2,0
Chetan Sakariya,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chetan Sakariya,0,bowl,t20,23,3,1,0,0*,0.00,3,0.00,0,0,0,0,9,0,23,23,520,645,35,5/11,5/11,18.42,7.44,14.80,1,1,0
Chetan Sakariya,0,bowl,list-a,7,3,3,2,2*,-,4,50.00,0,0,0,0,2,0,7,7,366,407,10,3/63,3/63,40.70,6.67,36.60,0,0,0
Rahul Chahar,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Chahar,0,bowl,t20i,3,-,-,-,-,-,-,-,-,-,-,-,0,0,3,3,60,95,3,2/35,2/35,31.66,9.50,20.00,0,0,0
Rahul Chahar,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Chahar,0,bowl,fc,17,20,3,353,84,20.76,521,67.75,0,1,37,11,5,0,17,30,3278,1975,69,5/59,9/148,28.62,3.61,47.50,5,7,0
Rahul Chahar,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rahul Chahar,0,bowl,t20,64,23,12,87,13*,7.90,93,93.54,0,0,8,0,18,0,64,63,1387,1710,78,5/14,5/14,21.92,7.39,17.70,1,1,0
Rahul Chahar,0,bowl,list-a,39,27,8,244,48,12.84,282,86.52,0,0,12,13,12,0,39,39,1967,1679,64,5/29,5/29,26.23,5.12,30.70,2,1,0
Anukul Roy,0,all,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anukul Roy,0,all,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anukul Roy,0,all,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anukul Roy,0,all,fc,13,20,2,446,127,24.77,762,58.53,1,2,48,6,10,0,13,23,1926,955,40,4/28,6/69,23.87,2.97,48.10,4,0,0
Anukul Roy,0,all,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anukul Roy,0,all,t20,26,19,9,216,47*,21.60,162,133.33,0,0,13,11,11,0,26,26,479,572,13,3/11,3/11,44.00,7.16,36.80,0,0,0
Anukul Roy,0,all,list-a,27,23,3,621,96*,31.05,610,101.80,0,3,42,30,14,0,27,26,1087,842,32,4/31,4/31,26.31,4.64,33.90,3,0,0
Mohsin Khan,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohsin Khan,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohsin Khan,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohsin Khan,0,bowl,fc,1,1,0,8,8,8.00,13,61.53,0,0,1,0,0,0,1,2,150,68,2,2/42,2/68,34.00,2.72,75.00,0,0,0
Mohsin Khan,0,bowl,list a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohsin Khan,0,bowl,t20,23,10,3,52,19,7.42,43,120.93,0,0,4,2,7,0,23,23,474,554,31,3/35,3/35,17.87,7.01,15.20,0,0,0
Mohsin Khan,0,bowl,list-a,14,10,2,76,34,9.50,57,133.33,0,0,5,5,3,0,14,14,755,664,23,6/27,6/27,28.86,5.27,32.80,1,1,0
Arjun Tendulkar,0,bowl,test,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arjun Tendulkar,0,bowl,t20i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arjun Tendulkar,0,bowl,odi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
